11:29:01.505 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
11:29:01.511 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
11:29:03.252 [main] INFO  c.p.T.TimeSlotManagerApplication - Starting TimeSlotManagerApplication using Java 17.0.9 with PID 4577 (/Users/mac/EntJavaRepos/TimeSlotManager/target/classes started by mac in /Users/mac/EntJavaRepos/TimeSlotManager)
11:29:03.256 [main] INFO  c.p.T.TimeSlotManagerApplication - No active profile set, falling back to 1 default profile: "default"
11:29:03.855 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
11:29:03.904 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 43 ms. Found 2 JPA repository interfaces.
11:29:04.344 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
11:29:04.350 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
11:29:04.352 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
11:29:04.352 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.16]
11:29:04.403 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
11:29:04.404 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1101 ms
11:29:04.566 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
11:29:04.608 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.3.1.Final
11:29:04.633 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
11:29:04.828 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
11:29:04.849 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
11:29:05.122 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@43fd77d8
11:29:05.124 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
11:29:05.877 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
11:29:05.929 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
11:29:06.244 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
11:29:06.260 [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
11:29:06.530 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
11:29:06.543 [main] INFO  c.p.TimeSlotManager.controller.LogIn - method init() is working
11:29:06.545 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
11:29:06.554 [main] INFO  c.p.T.TimeSlotManagerApplication - Started TimeSlotManagerApplication in 3.642 seconds (process running for 4.352)
11:29:10.752 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
11:29:10.753 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
11:29:10.754 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
11:31:11.514 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
11:31:11.516 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
11:31:11.522 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
11:31:13.601 [main] INFO  c.p.T.TimeSlotManagerApplication - Starting TimeSlotManagerApplication using Java 17.0.9 with PID 4621 (/Users/mac/EntJavaRepos/TimeSlotManager/target/classes started by mac in /Users/mac/EntJavaRepos/TimeSlotManager)
11:31:13.610 [main] INFO  c.p.T.TimeSlotManagerApplication - No active profile set, falling back to 1 default profile: "default"
11:31:14.182 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
11:31:14.238 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 49 ms. Found 2 JPA repository interfaces.
11:31:14.715 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
11:31:14.723 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
11:31:14.725 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
11:31:14.725 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.16]
11:31:14.783 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
11:31:14.797 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1137 ms
11:31:14.973 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
11:31:15.018 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.3.1.Final
11:31:15.047 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
11:31:15.263 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
11:31:15.286 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
11:31:15.552 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@1fa9692b
11:31:15.554 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
11:31:16.366 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
11:31:16.424 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
11:31:16.763 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
11:31:16.780 [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
11:31:17.060 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
11:31:17.083 [main] INFO  c.p.TimeSlotManager.controller.LogIn - method init() is working
11:31:17.084 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
11:31:17.094 [main] INFO  c.p.T.TimeSlotManagerApplication - Started TimeSlotManagerApplication in 3.887 seconds (process running for 4.853)
11:31:20.073 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
11:31:20.073 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
11:31:20.075 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 2 ms
11:32:09.585 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
11:32:09.587 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
11:32:09.593 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
11:32:11.667 [main] INFO  c.p.T.TimeSlotManagerApplication - Starting TimeSlotManagerApplication using Java 17.0.9 with PID 4644 (/Users/mac/EntJavaRepos/TimeSlotManager/target/classes started by mac in /Users/mac/EntJavaRepos/TimeSlotManager)
11:32:11.673 [main] INFO  c.p.T.TimeSlotManagerApplication - No active profile set, falling back to 1 default profile: "default"
11:32:12.361 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
11:32:12.425 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 55 ms. Found 2 JPA repository interfaces.
11:32:12.992 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
11:32:13.001 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
11:32:13.003 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
11:32:13.003 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.16]
11:32:13.069 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
11:32:13.069 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1346 ms
11:32:13.291 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
11:32:13.354 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.3.1.Final
11:32:13.396 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
11:32:13.670 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
11:32:13.699 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
11:32:14.005 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@1fa9692b
11:32:14.007 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
11:32:15.007 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
11:32:15.077 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
11:32:15.501 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
11:32:15.524 [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
11:32:15.883 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
11:32:15.908 [main] INFO  c.p.TimeSlotManager.controller.LogIn - method init() is working
11:32:15.909 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
11:32:15.920 [main] INFO  c.p.T.TimeSlotManagerApplication - Started TimeSlotManagerApplication in 4.665 seconds (process running for 5.529)
11:32:18.918 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
11:32:18.918 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
11:32:18.919 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
11:33:31.627 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
11:33:31.630 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
11:33:31.638 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
11:33:34.187 [main] INFO  c.p.T.TimeSlotManagerApplication - Starting TimeSlotManagerApplication using Java 17.0.9 with PID 4673 (/Users/mac/EntJavaRepos/TimeSlotManager/target/classes started by mac in /Users/mac/EntJavaRepos/TimeSlotManager)
11:33:34.193 [main] INFO  c.p.T.TimeSlotManagerApplication - No active profile set, falling back to 1 default profile: "default"
11:33:35.219 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
11:33:35.314 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 82 ms. Found 2 JPA repository interfaces.
11:33:36.120 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
11:33:36.132 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
11:33:36.135 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
11:33:36.136 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.16]
11:33:36.227 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
11:33:36.227 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1956 ms
11:33:36.560 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
11:33:36.654 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.3.1.Final
11:33:36.712 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
11:33:37.149 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
11:33:37.188 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
11:33:37.666 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@5a90fcaa
11:33:37.669 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
11:33:39.208 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
11:33:39.324 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
11:33:40.008 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
11:33:40.042 [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
11:33:40.596 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
11:33:40.623 [main] INFO  c.p.TimeSlotManager.controller.LogIn - method init() is working
11:33:40.626 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
11:33:40.644 [main] INFO  c.p.T.TimeSlotManagerApplication - Started TimeSlotManagerApplication in 7.033 seconds (process running for 8.238)
11:33:45.962 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
11:33:45.963 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
11:33:45.964 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
11:36:02.983 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
11:36:02.985 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
11:36:02.991 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
11:36:04.973 [main] INFO  c.p.T.TimeSlotManagerApplication - Starting TimeSlotManagerApplication using Java 17.0.9 with PID 4718 (/Users/mac/EntJavaRepos/TimeSlotManager/target/classes started by mac in /Users/mac/EntJavaRepos/TimeSlotManager)
11:36:04.978 [main] INFO  c.p.T.TimeSlotManagerApplication - No active profile set, falling back to 1 default profile: "default"
11:36:05.776 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
11:36:05.853 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 66 ms. Found 2 JPA repository interfaces.
11:36:06.448 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
11:36:06.457 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
11:36:06.460 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
11:36:06.460 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.16]
11:36:06.531 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
11:36:06.531 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1492 ms
11:36:06.770 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
11:36:06.840 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.3.1.Final
11:36:06.888 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
11:36:07.186 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
11:36:07.215 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
11:36:07.627 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@b77b0a0
11:36:07.630 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
11:36:08.897 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
11:36:08.978 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
11:36:09.513 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
11:36:09.545 [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
11:36:10.064 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
11:36:10.092 [main] INFO  c.p.TimeSlotManager.controller.LogIn - method init() is working
11:36:10.095 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
11:36:10.114 [main] INFO  c.p.T.TimeSlotManagerApplication - Started TimeSlotManagerApplication in 5.583 seconds (process running for 6.4)
11:36:11.000 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
11:36:11.000 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
11:36:11.001 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
11:36:40.672 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
11:36:40.674 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
11:36:40.681 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
11:36:43.108 [main] INFO  c.p.T.TimeSlotManagerApplication - Starting TimeSlotManagerApplication using Java 17.0.9 with PID 4742 (/Users/mac/EntJavaRepos/TimeSlotManager/target/classes started by mac in /Users/mac/EntJavaRepos/TimeSlotManager)
11:36:43.112 [main] INFO  c.p.T.TimeSlotManagerApplication - No active profile set, falling back to 1 default profile: "default"
11:36:43.950 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
11:36:44.024 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 64 ms. Found 2 JPA repository interfaces.
11:36:44.638 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
11:36:44.647 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
11:36:44.649 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
11:36:44.649 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.16]
11:36:44.717 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
11:36:44.717 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1544 ms
11:36:44.966 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
11:36:45.035 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.3.1.Final
11:36:45.079 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
11:36:45.395 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
11:36:45.427 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
11:36:45.789 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@44de8e00
11:36:45.791 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
11:36:46.950 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
11:36:47.027 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
11:36:47.530 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
11:36:47.555 [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
11:36:47.947 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
11:36:47.966 [main] INFO  c.p.TimeSlotManager.controller.LogIn - method init() is working
11:36:47.968 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
11:36:47.980 [main] INFO  c.p.T.TimeSlotManagerApplication - Started TimeSlotManagerApplication in 5.421 seconds (process running for 6.552)
11:36:52.418 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
11:36:52.418 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
11:36:52.419 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
11:36:56.357 [http-nio-8080-exec-3] INFO  c.p.T.service.BookingService - GET ALL SLOTS AVAILABLE: [com.petersokor.TimeSlotManager.entity.TimeSlot@17804cd4, com.petersokor.TimeSlotManager.entity.TimeSlot@935330, com.petersokor.TimeSlotManager.entity.TimeSlot@1e91c161, com.petersokor.TimeSlotManager.entity.TimeSlot@1cc77a00, com.petersokor.TimeSlotManager.entity.TimeSlot@483c32a0, com.petersokor.TimeSlotManager.entity.TimeSlot@52acf244, com.petersokor.TimeSlotManager.entity.TimeSlot@4226abb9, com.petersokor.TimeSlotManager.entity.TimeSlot@6596ce87, com.petersokor.TimeSlotManager.entity.TimeSlot@4c1649a7, com.petersokor.TimeSlotManager.entity.TimeSlot@791dbcb3, com.petersokor.TimeSlotManager.entity.TimeSlot@e11bb4a, com.petersokor.TimeSlotManager.entity.TimeSlot@5da0bef9, com.petersokor.TimeSlotManager.entity.TimeSlot@23858f9b, com.petersokor.TimeSlotManager.entity.TimeSlot@3769477c, com.petersokor.TimeSlotManager.entity.TimeSlot@6358e562, com.petersokor.TimeSlotManager.entity.TimeSlot@1ef70cd2, com.petersokor.TimeSlotManager.entity.TimeSlot@2160d6cd, com.petersokor.TimeSlotManager.entity.TimeSlot@3f61c3d4, com.petersokor.TimeSlotManager.entity.TimeSlot@1b3652af]
11:36:56.423 [http-nio-8080-exec-3] INFO  c.p.T.controller.ScheduleController - Application started. Here is the schedule for available time slots: [com.petersokor.TimeSlotManager.entity.TimeSlot@17804cd4, com.petersokor.TimeSlotManager.entity.TimeSlot@935330, com.petersokor.TimeSlotManager.entity.TimeSlot@1e91c161, com.petersokor.TimeSlotManager.entity.TimeSlot@1cc77a00, com.petersokor.TimeSlotManager.entity.TimeSlot@483c32a0, com.petersokor.TimeSlotManager.entity.TimeSlot@52acf244, com.petersokor.TimeSlotManager.entity.TimeSlot@4226abb9, com.petersokor.TimeSlotManager.entity.TimeSlot@6596ce87, com.petersokor.TimeSlotManager.entity.TimeSlot@4c1649a7, com.petersokor.TimeSlotManager.entity.TimeSlot@791dbcb3, com.petersokor.TimeSlotManager.entity.TimeSlot@e11bb4a, com.petersokor.TimeSlotManager.entity.TimeSlot@5da0bef9, com.petersokor.TimeSlotManager.entity.TimeSlot@23858f9b, com.petersokor.TimeSlotManager.entity.TimeSlot@3769477c, com.petersokor.TimeSlotManager.entity.TimeSlot@6358e562, com.petersokor.TimeSlotManager.entity.TimeSlot@1ef70cd2, com.petersokor.TimeSlotManager.entity.TimeSlot@2160d6cd, com.petersokor.TimeSlotManager.entity.TimeSlot@3f61c3d4, com.petersokor.TimeSlotManager.entity.TimeSlot@1b3652af]
11:41:01.170 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
11:41:01.173 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
11:41:01.182 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
11:41:05.450 [main] INFO  c.p.T.TimeSlotManagerApplication - Starting TimeSlotManagerApplication using Java 17.0.9 with PID 4827 (/Users/mac/EntJavaRepos/TimeSlotManager/target/classes started by mac in /Users/mac/EntJavaRepos/TimeSlotManager)
11:41:05.463 [main] INFO  c.p.T.TimeSlotManagerApplication - No active profile set, falling back to 1 default profile: "default"
11:41:06.477 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
